Image_Name,Mask_Name,Text_Prompt
image_356.png,image_356.png,"intersection area, dawn lighting, fog, high ISO noise, mixed traffic environment"
image_357.png,image_357.png,"urban street scene, HDR lighting, fog, slight chroma noise, mixed traffic environment"
image_358.png,image_358.png,"campus walkway, dawn lighting, overcast sky, natural lighting, quiet urban environment"
image_359.png,image_359.png,"intersection area, overcast lighting, rain, slight chroma noise, busy urban street"
image_36.png,image_36.png,"city pedestrian zone, night illumination, light rain, JPEG compression artifacts, urban activity zone"
image_360.png,image_360.png,"commercial district, noon bright sunlight, rain, natural lighting, shallow DOF, pedestrian street environment"
image_361.png,image_361.png,"suburban sidewalk area, noon bright sunlight, after rain with wet surfaces, natural lighting, calm urban area"
image_362.png,image_362.png,"campus walkway, HDR lighting, rain, slight chroma noise, pedestrian area"
image_363.png,image_363.png,"campus walkway, sunny conditions, rain, natural lighting, pedestrian area"
image_364.png,image_364.png,"suburban sidewalk area, HDR lighting, after rain with wet surfaces, JPEG compression artifacts, walkway environment"
image_365.png,image_365.png,"urban street scene, overcast lighting, light fog, high ISO noise, motion blur, street-level road scene, realistic photo"
image_366.png,image_366.png,"residential neighborhood, HDR lighting, light fog, mixed traffic environment"
image_367.png,image_367.png,"intersection area, dusk lighting, overcast sky, smartphone camera, shallow depth of field, mixed traffic environment"
image_368.png,image_368.png,"suburban sidewalk area, dawn lighting, fog, ISO 1600, pedestrian area, natural lighting"
image_369.png,image_369.png,"residential neighborhood, noon bright sunlight, wet road surface, high ISO noise, active traffic corridor"
image_37.png,image_37.png,"industrial district street, overcast lighting, overcast sky, ISO 800 with noise, shallow DOF, pedestrian street environment"
image_370.png,image_370.png,"residential neighborhood, evening twilight, wet road surface, ISO 1600, slight blur, mixed traffic environment, realistic photo"
image_371.png,image_371.png,"industrial district street, overcast lighting, fog, natural lighting, street-level urban activity"
image_372.png,image_372.png,"campus walkway, dawn lighting, light fog, natural lighting, pedestrian area"
image_373.png,image_373.png,"urban street scene, overcast lighting, wet road surface, natural lighting, pedestrian street environment"
image_374.png,image_374.png,"industrial district street, HDR lighting, overcast sky, ISO 1600, street-level urban movement"
image_375.png,image_375.png,"suburban sidewalk area, night illumination, after rain with wet surfaces, natural lighting, quiet urban environment"
image_376.png,image_376.png,"campus walkway, noon bright sunlight, light fog, natural lighting, calm urban area"
image_377.png,image_377.png,"commercial district, sunny conditions, rain, natural lighting, rolling shutter skew, road activity"
image_378.png,image_378.png,"city pedestrian zone, sunny conditions, light rain, slight chroma noise, shallow DOF, street-level road scene"
image_379.png,image_379.png,"suburban sidewalk area, midday lighting, rain, natural lighting, walkway environment"
image_38.png,image_38.png,"industrial district street, HDR lighting, light rain, street-level urban activity"
image_380.png,image_380.png,"commercial district, night illumination, rain, ISO 800 with noise, street-level road scene, natural lighting"
image_381.png,image_381.png,"city pedestrian zone, dawn lighting, light rain, ISO 1600, street-level road scene, natural lighting"
image_382.png,image_382.png,"industrial district street, early morning light, overcast sky, high ISO noise, slight motion blur, active traffic corridor, realistic photo"
image_383.png,image_383.png,"residential neighborhood, sunny conditions, light fog, JPEG compression artifacts, rolling shutter skew, street-level road scene, natural lighting"
image_384.png,image_384.png,"residential neighborhood, noon bright sunlight, wet road surface, JPEG compression artifacts, active traffic corridor, natural lighting"
image_385.png,image_385.png,"commercial district, overcast lighting, fog, slight chroma noise, street-level urban activity, natural lighting"
image_386.png,image_386.png,"residential neighborhood, noon bright sunlight, fog, ISO 1600, street-level urban movement, raw camera capture"
image_387.png,image_387.png,"residential neighborhood, evening twilight, after rain with wet surfaces, ISO 800 with noise, slight blur, low traffic street, raw camera capture"
image_388.png,image_388.png,"city pedestrian zone, noon bright sunlight, rain, JPEG compression artifacts, shallow depth of field, mixed traffic environment, raw camera capture"
image_389.png,image_389.png,"suburban sidewalk area, early morning light, fog, high ISO noise, quiet urban environment"
image_39.png,image_39.png,"industrial district street, midday lighting, rain, slight chroma noise, pedestrian street environment"
image_390.png,image_390.png,"campus walkway, early morning light, fog, smartphone camera, pedestrian area"
image_391.png,image_391.png,"urban street scene, HDR lighting, after rain with wet surfaces, ISO 800 with noise, roadside activity"
image_392.png,image_392.png,"campus walkway, evening twilight, rain, JPEG compression artifacts, calm urban area"
image_393.png,image_393.png,"industrial district street, midday lighting, fog, natural lighting, motion blur, urban street traffic"
image_394.png,image_394.png,"suburban sidewalk area, overcast lighting, fog, natural lighting, shallow DOF, quiet urban environment"
image_395.png,image_395.png,"industrial district street, dusk lighting, wet road surface, JPEG compression artifacts, motion blur, pedestrian street environment, realistic photo"
image_396.png,image_396.png,"campus walkway, night illumination, fog, natural lighting, pedestrian street environment"
image_397.png,image_397.png,"residential neighborhood, midday lighting, overcast sky, slight chroma noise, active traffic corridor"
image_398.png,image_398.png,"campus walkway, dawn lighting, overcast sky, ISO 800 with noise, calm urban area"
image_399.png,image_399.png,"urban street scene, early morning light, light fog, natural lighting, motion blur, pedestrian street environment"
image_4.png,image_4.png,"city pedestrian zone, noon bright sunlight, after rain with wet surfaces, JPEG compression, slight motion blur, urban street traffic, natural lighting"
image_40.png,image_40.png,"suburban sidewalk area, HDR lighting, rain, ISO 1600, pedestrian street environment"
image_401.png,image_401.png,"urban street scene, overcast lighting, light fog, natural lighting, urban street traffic"
image_402.png,image_402.png,"intersection area, sunny conditions, clear weather, slight chroma noise, roadside activity, natural lighting"
image_403.png,image_403.png,"residential neighborhood, dusk lighting, wet road surface, smartphone camera"
image_404.png,image_404.png,"suburban sidewalk area, dusk lighting, overcast sky, JPEG compression, slight motion blur, quiet urban environment"
image_405.png,image_405.png,"city pedestrian zone, sunny conditions, fog, natural lighting, street-level urban movement"
image_406.png,image_406.png,"suburban sidewalk area, evening twilight, wet road surface, natural lighting, shallow DOF, calm urban area"
image_407.png,image_407.png,"urban street scene, early morning light, rain, ISO 1600, active traffic corridor"
image_408.png,image_408.png,"residential neighborhood, noon bright sunlight, overcast sky, JPEG compression artifacts, shallow DOF, active roadway, natural lighting"
image_409.png,image_409.png,"industrial district street, evening twilight, wet road surface, slight chroma noise, motion blur, roadside activity"
image_41.png,image_41.png,"commercial district, HDR lighting, after rain with wet surfaces, phone photo, urban activity zone"
image_410.png,image_410.png,"industrial district street, overcast lighting, rain, phone photo, rolling shutter effect, active traffic corridor"
image_411.png,image_411.png,"urban street scene, dusk lighting, fog, high ISO noise, active traffic corridor"
image_412.png,image_412.png,"urban street scene, midday lighting, overcast sky, ISO 1600, shallow depth of field, active roadway"
image_414.png,image_414.png,"campus walkway, evening twilight, fog, JPEG compression artifacts, walkway environment"
image_415.png,image_415.png,"intersection area, HDR lighting, clear weather, smartphone camera, road activity"
image_416.png,image_416.png,"urban street scene, dusk lighting, light rain, high ISO noise, active roadway, natural lighting"
image_418.png,image_418.png,"commercial district, noon bright sunlight, wet road surface, JPEG compression artifacts, motion blur, active roadway"
image_419.png,image_419.png,"commercial district, dawn lighting, overcast sky, natural lighting, motion blur, street-level urban activity"
image_42.png,image_42.png,"suburban sidewalk area, HDR lighting, fog, slight blur, pedestrian street environment"
image_420.png,image_420.png,"city pedestrian zone, night illumination, overcast sky, natural lighting, busy urban street"
image_421.png,image_421.png,"intersection area, midday lighting, clear weather, JPEG compression artifacts, shallow depth of field, roadside activity"
image_422.png,image_422.png,"residential neighborhood, evening twilight, drizzle, high ISO noise, motion blur, roadside activity"
image_423.png,image_423.png,"residential neighborhood, sunny conditions, fog, ISO 800 with noise, shallow DOF, low traffic street, natural lighting"
image_424.png,image_424.png,"suburban sidewalk area, overcast lighting, overcast sky, phone photo, pedestrian street environment"
image_425.png,image_425.png,"intersection area, noon bright sunlight, wet road surface, high ISO noise, busy urban street"
image_426.png,image_426.png,"intersection area, HDR lighting, wet road surface, JPEG compression artifacts, active roadway"
image_428.png,image_428.png,"residential neighborhood, evening twilight, light rain, natural lighting, mixed traffic environment"
image_429.png,image_429.png,"industrial district street, midday lighting, drizzle, ISO 1600, shallow DOF, street-level urban movement"
image_43.png,image_43.png,"residential neighborhood, evening twilight, clear weather, natural lighting, street-level road scene"
image_431.png,image_431.png,"urban street scene, dusk lighting, after rain with wet surfaces, smartphone camera, street-level urban movement"
image_432.png,image_432.png,"suburban sidewalk area, early morning light, fog, JPEG compression, roadside activity"
image_433.png,image_433.png,"commercial district, night illumination, wet road surface, JPEG compression, rolling shutter effect, street-level road scene"
image_434.png,image_434.png,"urban street scene, noon bright sunlight, clear weather, smartphone camera, slight motion blur, urban activity zone, natural lighting"
image_435.png,image_435.png,"city pedestrian zone, overcast lighting, after rain with wet surfaces, high ISO noise, mixed traffic environment"
image_436.png,image_436.png,"intersection area, early morning light, fog, ISO 800 with noise, mixed traffic environment, raw camera capture"
image_437.png,image_437.png,"intersection area, early morning light, fog, ISO 800 with noise, street-level road scene"
image_438.png,image_438.png,"industrial district street, sunny conditions, drizzle, natural lighting, active roadway"
image_439.png,image_439.png,"suburban sidewalk area, night illumination, clear weather, ISO 800 with noise, quiet urban environment"
image_44.png,image_44.png,"urban street scene, noon bright sunlight, light fog, natural lighting, shallow depth of field, road activity"
image_440.png,image_440.png,"commercial district, night illumination, fog, smartphone camera, pedestrian street environment"
image_441.png,image_441.png,"suburban sidewalk area, dusk lighting, overcast sky, ISO 800 with noise, slight blur, calm urban area, raw camera capture"
image_442.png,image_442.png,"intersection area, dusk lighting, overcast sky, slight chroma noise, rolling shutter effect, urban street traffic"
image_443.png,image_443.png,"intersection area, noon bright sunlight, overcast sky, ISO 800 with noise, active roadway"
image_444.png,image_444.png,"campus walkway, dusk lighting, clear weather, natural lighting, calm urban area"
image_445.png,image_445.png,"industrial district street, dawn lighting, drizzle, high ISO noise, active traffic corridor"
image_446.png,image_446.png,"city pedestrian zone, dawn lighting, rain, JPEG compression artifacts, rolling shutter effect, road activity, raw camera capture"
image_447.png,image_447.png,"intersection area, noon bright sunlight, rain, JPEG compression, street-level urban movement, raw camera capture"
image_448.png,image_448.png,"commercial district, evening twilight, wet road surface, slight chroma noise, slight blur, active roadway"
image_449.png,image_449.png,"residential neighborhood, midday lighting, after rain with wet surfaces, phone photo, slight motion blur, active traffic corridor"
image_45.png,image_45.png,"city pedestrian zone, dawn lighting, overcast sky, high ISO noise, street-level road scene"
image_450.png,image_450.png,"suburban sidewalk area, dawn lighting, fog, high ISO noise, rolling shutter skew, calm urban area, natural lighting"
image_451.png,image_451.png,"residential neighborhood, evening twilight, rain, JPEG compression artifacts, street-level urban movement, natural lighting"
image_452.png,image_452.png,"campus walkway, noon bright sunlight, after rain with wet surfaces, JPEG compression, calm urban area, realistic photo"
image_453.png,image_453.png,"urban street scene, evening twilight, after rain with wet surfaces, ISO 1600, active traffic corridor, raw camera capture"
image_454.png,image_454.png,"city pedestrian zone, HDR lighting, light fog, smartphone camera, mixed traffic environment"
image_455.png,image_455.png,"commercial district, dusk lighting, clear weather, slight chroma noise, rolling shutter skew, active roadway"
image_456.png,image_456.png,"residential neighborhood, noon bright sunlight, overcast sky, JPEG compression artifacts, slight blur, road activity"
image_457.png,image_457.png,"intersection area, noon bright sunlight, clear weather, smartphone camera, roadside activity, realistic photo"
image_458.png,image_458.png,"commercial district, early morning light, light rain, JPEG compression artifacts, urban activity zone"
image_459.png,image_459.png,"campus walkway, evening twilight, drizzle, ISO 1600, calm urban area"
image_46.png,image_46.png,"campus walkway, sunny conditions, light fog, slight chroma noise, quiet urban environment"
image_460.png,image_460.png,"city pedestrian zone, dawn lighting, overcast sky, natural lighting, rolling shutter effect, road activity"
image_461.png,image_461.png,"suburban sidewalk area, dawn lighting, drizzle, phone photo, shallow depth of field, calm urban area"
image_462.png,image_462.png,"city pedestrian zone, noon bright sunlight, clear weather, slight chroma noise, shallow depth of field, roadside activity"
image_463.png,image_463.png,"city pedestrian zone, dawn lighting, clear weather, JPEG compression artifacts, road activity"
image_464.png,image_464.png,"intersection area, early morning light, fog, JPEG compression, slight blur, street-level road scene"
image_465.png,image_465.png,"industrial district street, HDR lighting, rain, active roadway"
image_466.png,image_466.png,"residential neighborhood, early morning light, overcast sky, high ISO noise, motion blur, street-level road scene, realistic photo"
image_467.png,image_467.png,"industrial district street, overcast lighting, light fog, high ISO noise, shallow depth of field, street-level urban movement, raw camera capture"
image_468.png,image_468.png,"commercial district, HDR lighting, fog, JPEG compression artifacts, street-level urban movement"
image_469.png,image_469.png,"city pedestrian zone, early morning light, clear weather, high ISO noise, shallow DOF, road activity, realistic photo"
image_47.png,image_47.png,"industrial district street, overcast lighting, overcast sky, natural lighting, rolling shutter effect, street-level urban movement"
image_470.png,image_470.png,"commercial district, evening twilight, after rain with wet surfaces, natural lighting, road activity"
image_471.png,image_471.png,"suburban sidewalk area, early morning light, after rain with wet surfaces, JPEG compression artifacts, walkway environment"
image_472.png,image_472.png,"campus walkway, night illumination, light rain, slight chroma noise, quiet urban environment, natural lighting"
image_473.png,image_473.png,"residential neighborhood, HDR lighting, light fog, ISO 800 with noise, roadside activity"
image_474.png,image_474.png,"campus walkway, dawn lighting, after rain with wet surfaces, phone photo, quiet urban environment"
image_476.png,image_476.png,"city pedestrian zone, dusk lighting, clear weather, natural lighting, rolling shutter effect, street-level road scene"
image_477.png,image_477.png,"commercial district, midday lighting, rain, slight chroma noise, roadside activity"
image_478.png,image_478.png,"intersection area, overcast lighting, wet road surface, ISO 800 with noise, rolling shutter skew, urban street traffic, realistic photo"
image_479.png,image_479.png,"commercial district, overcast lighting, clear weather, natural lighting, rolling shutter effect, roadside activity"
image_48.png,image_48.png,"city pedestrian zone, midday lighting, rain, ISO 1600, mixed traffic environment, raw camera capture"
image_480.png,image_480.png,"industrial district street, midday lighting, wet road surface, JPEG compression artifacts, rolling shutter skew, active traffic corridor"
image_481.png,image_481.png,"suburban sidewalk area, HDR lighting, light rain, calm urban area"
image_483.png,image_483.png,"urban street scene, sunny conditions, light rain, smartphone camera, rolling shutter skew, active roadway, realistic photo"
image_484.png,image_484.png,"residential neighborhood, evening twilight, after rain with wet surfaces, JPEG compression artifacts, slight blur, road activity"
image_485.png,image_485.png,"industrial district street, night illumination, overcast sky, natural lighting, motion blur, active roadway"
image_486.png,image_486.png,"city pedestrian zone, sunny conditions, drizzle, ISO 1600, street-level urban movement, raw camera capture"
image_487.png,image_487.png,"urban street scene, night illumination, wet road surface, JPEG compression artifacts, motion blur, pedestrian street environment, natural lighting"
image_488.png,image_488.png,"intersection area, HDR lighting, fog, JPEG compression artifacts, street-level urban activity"
image_489.png,image_489.png,"campus walkway, evening twilight, overcast sky, JPEG compression, pedestrian area, natural lighting"
image_49.png,image_49.png,"suburban sidewalk area, HDR lighting, rain, high ISO noise, quiet urban environment"
image_490.png,image_490.png,"campus walkway, night illumination, clear weather, ISO 1600, quiet urban environment"
image_491.png,image_491.png,"city pedestrian zone, HDR lighting, clear weather, ISO 800 with noise, street-level road scene"
image_492.png,image_492.png,"residential neighborhood, early morning light, overcast sky, JPEG compression, busy urban street, realistic photo"
image_493.png,image_493.png,"suburban sidewalk area, night illumination, light rain, slight chroma noise, pedestrian area, realistic photo"
image_494.png,image_494.png,"industrial district street, HDR lighting, overcast sky, smartphone camera, shallow depth of field, urban activity zone"
image_495.png,image_495.png,"city pedestrian zone, noon bright sunlight, overcast sky, slight chroma noise, rolling shutter skew, urban activity zone"
image_496.png,image_496.png,"industrial district street, midday lighting, clear weather, JPEG compression artifacts, shallow DOF, active roadway"
image_497.png,image_497.png,"urban street scene, early morning light, after rain with wet surfaces, natural lighting, slight blur, roadside activity"
image_498.png,image_498.png,"city pedestrian zone, HDR lighting, fog, road activity"
image_499.png,image_499.png,"industrial district street, night illumination, clear weather, ISO 800 with noise, pedestrian street environment"
image_5.png,image_5.png,"city pedestrian zone, dusk lighting, after rain with wet surfaces, smartphone camera, motion blur, street-level road scene"
image_50.png,image_50.png,"urban street scene, evening twilight, light rain, natural lighting, rolling shutter effect, street-level road scene"
image_500.png,image_500.png,"suburban sidewalk area, dusk lighting, light fog, ISO 1600, slight motion blur, quiet urban environment"
image_501.png,image_501.png,"campus walkway, midday lighting, light fog, slight chroma noise, pedestrian street environment"
image_502.png,image_502.png,"residential neighborhood, evening twilight, clear weather, natural lighting, motion blur, street-level urban activity"
image_504.png,image_504.png,"suburban sidewalk area, dawn lighting, fog, ISO 1600, pedestrian area, realistic photo"
image_505.png,image_505.png,"suburban sidewalk area, dawn lighting, overcast sky, natural lighting, motion blur, quiet urban environment"
image_506.png,image_506.png,"intersection area, sunny conditions, after rain with wet surfaces, high ISO noise, shallow DOF, active roadway"
image_507.png,image_507.png,"commercial district, dawn lighting, after rain with wet surfaces, ISO 800 with noise, road activity, raw camera capture"
image_508.png,image_508.png,"residential neighborhood, noon bright sunlight, rain, smartphone camera, rolling shutter skew, road activity"
image_509.png,image_509.png,"commercial district, overcast lighting, overcast sky, natural lighting, road activity"
image_51.png,image_51.png,"commercial district, sunny conditions, after rain with wet surfaces, slight chroma noise, slight blur, urban street traffic"
image_510.png,image_510.png,"intersection area, night illumination, light rain, JPEG compression artifacts, busy urban street, natural lighting"
image_511.png,image_511.png,"city pedestrian zone, night illumination, overcast sky, JPEG compression artifacts, mixed traffic environment, natural lighting"
image_512.png,image_512.png,"residential neighborhood, dusk lighting, rain, JPEG compression artifacts, pedestrian street environment, raw camera capture"
image_513.png,image_513.png,"campus walkway, HDR lighting, drizzle, JPEG compression artifacts, quiet urban environment"
image_514.png,image_514.png,"campus walkway, noon bright sunlight, light rain, high ISO noise, calm urban area, raw camera capture"
image_515.png,image_515.png,"campus walkway, noon bright sunlight, light fog, natural lighting, calm urban area"
image_516.png,image_516.png,"residential neighborhood, evening twilight, clear weather, high ISO noise, street-level urban movement"
image_517.png,image_517.png,"suburban sidewalk area, overcast lighting, drizzle, ISO 800 with noise, pedestrian area"
image_52.png,image_52.png,"campus walkway, sunny conditions, fog, natural lighting, calm urban area"
image_520.png,image_520.png,"intersection area, overcast lighting, light fog, smartphone camera, urban activity zone, realistic photo"
image_521.png,image_521.png,"intersection area, night illumination, light fog, ISO 1600, rolling shutter effect, roadside activity, natural lighting"
image_522.png,image_522.png,"suburban sidewalk area, evening twilight, after rain with wet surfaces, JPEG compression, shallow DOF, quiet urban environment"
image_523.png,image_523.png,"city pedestrian zone, dusk lighting, after rain with wet surfaces, natural lighting, urban street traffic"
image_524.png,image_524.png,"campus walkway, dawn lighting, clear weather, slight chroma noise, walkway environment"
image_525.png,image_525.png,"campus walkway, midday lighting, overcast sky, natural lighting, walkway environment"
image_526.png,image_526.png,"intersection area, night illumination, rain, JPEG compression artifacts, tranquil street setting, raw camera capture"
image_528.png,image_528.png,"city pedestrian zone, sunny conditions, light rain, smartphone camera, quiet urban environment, natural lighting"
image_529.png,image_529.png,"intersection area, night illumination, wet road surface, high ISO noise, slight blur, tranquil street setting"
image_53.png,image_53.png,"suburban sidewalk area, noon bright sunlight, light fog, smartphone camera, slight blur, walkway environment"
image_530.png,image_530.png,"intersection area, overcast lighting, light fog, smartphone camera, residential street scene"
image_531.png,image_531.png,"city pedestrian zone, evening twilight, wet road surface, ISO 1600, roadside activity, raw camera capture"
image_532.png,image_532.png,"residential neighborhood, noon bright sunlight, drizzle, natural lighting, roadside activity"
image_534.png,image_534.png,"campus walkway, noon bright sunlight, drizzle, JPEG compression, slight blur, quiet urban environment"
image_535.png,image_535.png,"intersection area, sunny conditions, drizzle, natural lighting, motion blur, roadside activity"
image_536.png,image_536.png,"campus walkway, dusk lighting, after rain with wet surfaces, ISO 1600, calm urban area"
image_537.png,image_537.png,"intersection area, dusk lighting, fog, natural lighting, shallow DOF, active roadway"
image_538.png,image_538.png,"intersection area, sunny conditions, light rain, smartphone camera, street-level urban activity, realistic photo"
image_539.png,image_539.png,"commercial district, HDR lighting, rain, ISO 1600, street-level road scene"
image_54.png,image_54.png,"commercial district, midday lighting, light rain, slight chroma noise, road activity"
image_540.png,image_540.png,"city pedestrian zone, night illumination, fog, ISO 1600, motion blur, street-level road scene, raw camera capture"
image_541.png,image_541.png,"suburban sidewalk area, HDR lighting, rain, roadside activity"
image_542.png,image_542.png,"urban street scene, HDR lighting, light rain, ISO 800 with noise, motion blur, pedestrian street environment"
image_543.png,image_543.png,"urban street scene, midday lighting, light rain, ISO 800 with noise, urban activity zone, natural lighting"
image_544.png,image_544.png,"residential neighborhood, early morning light, wet road surface, ISO 800 with noise, rolling shutter skew, street-level urban movement"
image_546.png,image_546.png,"campus walkway, dusk lighting, after rain with wet surfaces, phone photo, walkway environment, realistic photo"
image_547.png,image_547.png,"industrial district street, overcast lighting, overcast sky, phone photo, slight blur, active roadway"
image_548.png,image_548.png,"commercial district, night illumination, wet road surface, natural lighting, motion blur, calm urban area"
image_549.png,image_549.png,"residential neighborhood, overcast lighting, drizzle, high ISO noise, shallow depth of field, street-level road scene"
image_550.png,image_550.png,"intersection area, dawn lighting, drizzle, natural lighting, slight motion blur, road activity"
image_551.png,image_551.png,"urban street scene, dawn lighting, fog, ISO 800 with noise, rolling shutter effect, low traffic street, natural lighting"
image_552.png,image_552.png,"suburban sidewalk area, dawn lighting, after rain with wet surfaces, natural lighting, walkway environment"
image_553.png,image_553.png,"suburban sidewalk area, midday lighting, fog, natural lighting, slight motion blur, quiet urban environment"
image_554.png,image_554.png,"city pedestrian zone, overcast lighting, fog, phone photo, active traffic corridor"
image_556.png,image_556.png,"industrial district street, dawn lighting, after rain with wet surfaces, natural lighting, slight blur, street-level urban movement"
image_557.png,image_557.png,"suburban sidewalk area, HDR lighting, light rain, slight chroma noise, quiet urban environment"
image_558.png,image_558.png,"campus walkway, midday lighting, light rain, natural lighting, quiet urban environment"
image_559.png,image_559.png,"commercial district, evening twilight, light rain, phone photo, urban street traffic"
image_56.png,image_56.png,"urban street scene, sunny conditions, after rain with wet surfaces, JPEG compression, motion blur, street-level road scene"
image_560.png,image_560.png,"campus walkway, midday lighting, light fog, ISO 800 with noise, quiet urban environment"
image_561.png,image_561.png,"residential neighborhood, early morning light, overcast sky, natural lighting, rolling shutter effect, active traffic corridor"
image_562.png,image_562.png,"campus walkway, HDR lighting, drizzle, JPEG compression artifacts, pedestrian area"
image_563.png,image_563.png,"industrial district street, sunny conditions, light rain, phone photo, street-level road scene, natural lighting"
image_564.png,image_564.png,"commercial district, noon bright sunlight, drizzle, high ISO noise, slight blur, street-level urban movement, raw camera capture"
image_565.png,image_565.png,"commercial district, overcast lighting, wet road surface, ISO 800 with noise, motion blur, busy urban street"
image_566.png,image_566.png,"campus walkway, night illumination, fog, JPEG compression artifacts, pedestrian area"
image_567.png,image_567.png,"industrial district street, overcast lighting, overcast sky, ISO 800 with noise, active traffic corridor"
image_568.png,image_568.png,"intersection area, midday lighting, wet road surface, slight chroma noise, shallow DOF, street-level urban movement"
image_569.png,image_569.png,"city pedestrian zone, dusk lighting, clear weather, slight chroma noise, slight motion blur, street-level urban movement"
image_570.png,image_570.png,"city pedestrian zone, midday lighting, overcast sky, natural lighting, shallow DOF, active roadway"
image_571.png,image_571.png,"residential neighborhood, dawn lighting, light fog, smartphone camera, shallow depth of field, street-level urban movement, raw camera capture"
image_572.png,image_572.png,"residential neighborhood, dawn lighting, light fog, ISO 1600, active traffic corridor"
image_573.png,image_573.png,"intersection area, early morning light, light rain, ISO 1600, roadside activity, realistic photo"
image_574.png,image_574.png,"campus walkway, early morning light, light fog, JPEG compression, quiet urban environment"
image_575.png,image_575.png,"city pedestrian zone, early morning light, after rain with wet surfaces, natural lighting, busy urban street"
image_576.png,image_576.png,"industrial district street, dawn lighting, wet road surface, smartphone camera, rolling shutter skew, roadside activity, natural lighting"
image_577.png,image_577.png,"urban street scene, dusk lighting, fog, natural lighting, active traffic corridor"
image_578.png,image_578.png,"urban street scene, early morning light, after rain with wet surfaces, ISO 1600, rolling shutter skew, road activity, natural lighting"
image_579.png,image_579.png,"urban street scene, dawn lighting, overcast sky, natural lighting, shallow depth of field, active roadway"
image_58.png,image_58.png,"industrial district street, HDR lighting, light rain, phone photo, street-level urban movement"
image_580.png,image_580.png,"intersection area, HDR lighting, wet road surface, JPEG compression artifacts, active traffic corridor"
image_581.png,image_581.png,"industrial district street, dawn lighting, wet road surface, phone photo, roadside activity, raw camera capture"
image_582.png,image_582.png,"urban street scene, early morning light, overcast sky, phone photo, street-level road scene"
image_583.png,image_583.png,"intersection area, dawn lighting, light fog, high ISO noise, rolling shutter effect, roadside activity"
image_584.png,image_584.png,"residential neighborhood, noon bright sunlight, drizzle, JPEG compression, rolling shutter skew, urban street traffic"
image_585.png,image_585.png,"industrial district street, dusk lighting, light rain, ISO 800 with noise, slight blur, roadside activity, natural lighting"
image_586.png,image_586.png,"intersection area, midday lighting, light fog, natural lighting, slight motion blur, street-level urban movement"
image_587.png,image_587.png,"urban street scene, overcast lighting, rain, JPEG compression artifacts, road activity"
image_588.png,image_588.png,"commercial district, dusk lighting, overcast sky, natural lighting, slight motion blur, roadside activity"
image_589.png,image_589.png,"urban street scene, sunny conditions, fog, natural lighting, motion blur, street-level urban movement"
image_59.png,image_59.png,"urban street scene, HDR lighting, light fog, roadside activity"
image_590.png,image_590.png,"industrial district street, noon bright sunlight, overcast sky, ISO 1600, tranquil street setting"
image_591.png,image_591.png,"residential neighborhood, early morning light, clear weather, natural lighting, slight blur, roadside activity"
image_592.png,image_592.png,"city pedestrian zone, dawn lighting, light rain, natural lighting, street-level urban activity"
image_593.png,image_593.png,"city pedestrian zone, midday lighting, drizzle, natural lighting, slight blur, street-level urban movement"
image_594.png,image_594.png,"intersection area, evening twilight, fog, natural lighting, active traffic corridor"
image_595.png,image_595.png,"intersection area, overcast lighting, after rain with wet surfaces, natural lighting, rolling shutter effect, roadside activity"
image_596.png,image_596.png,"campus walkway, evening twilight, light fog, phone photo, pedestrian area, realistic photo"
image_597.png,image_597.png,"suburban sidewalk area, dawn lighting, overcast sky, slight chroma noise, pedestrian area, natural lighting"
image_599.png,image_599.png,"urban street scene, evening twilight, clear weather, high ISO noise, shallow depth of field, road activity, natural lighting"
image_6.png,image_6.png,"suburban sidewalk area, midday lighting, clear weather, natural lighting, walkway environment"
image_60.png,image_60.png,"campus walkway, dusk lighting, rain, JPEG compression, pedestrian area, natural lighting"
image_600.png,image_600.png,"industrial district street, night illumination, after rain with wet surfaces, smartphone camera, slight blur, pedestrian street environment, realistic photo"
image_601.png,image_601.png,"city pedestrian zone, midday lighting, rain, natural lighting, pedestrian street environment"
image_602.png,image_602.png,"city pedestrian zone, early morning light, after rain with wet surfaces, ISO 800 with noise, busy urban street"
image_603.png,image_603.png,"city pedestrian zone, dawn lighting, fog, ISO 1600, motion blur, busy urban street"
image_604.png,image_604.png,"intersection area, midday lighting, clear weather, smartphone camera, pedestrian street environment"
image_605.png,image_605.png,"commercial district, evening twilight, rain, natural lighting, active roadway"
image_606.png,image_606.png,"city pedestrian zone, noon bright sunlight, fog, natural lighting, busy urban street"
image_607.png,image_607.png,"residential neighborhood, night illumination, light fog, phone photo, slight blur, street-level urban activity"
image_608.png,image_608.png,"city pedestrian zone, early morning light, after rain with wet surfaces, natural lighting, street-level urban movement"
image_609.png,image_609.png,"urban street scene, noon bright sunlight, after rain with wet surfaces, natural lighting, rolling shutter effect, road activity"
image_61.png,image_61.png,"industrial district street, early morning light, wet road surface, natural lighting, slight blur, roadside activity"
image_610.png,image_610.png,"suburban sidewalk area, dusk lighting, light rain, slight chroma noise, calm urban area"
image_611.png,image_611.png,"city pedestrian zone, noon bright sunlight, rain, JPEG compression artifacts, urban activity zone"
image_612.png,image_612.png,"urban street scene, early morning light, wet road surface, high ISO noise, slight motion blur, active traffic corridor, natural lighting"
image_613.png,image_613.png,"city pedestrian zone, early morning light, drizzle, phone photo, active traffic corridor"
image_614.png,image_614.png,"residential neighborhood, dawn lighting, overcast sky, ISO 800 with noise, street-level road scene"
